"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Code Style Rules","Correctness Rules","Design Rules","Design Pattern","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Security Code Guideline Rules","Security Rules","Vulnerability Rules"
"L55480","inputUris","org.deeplearning4j.BasePipeline.inputUris;[Ljava/lang/String;","L55474","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-scaleout\dl4j-streaming\src\main\java\org\deeplearning4j\BasePipeline.java","9","5","9","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L55481","outputUris","org.deeplearning4j.BasePipeline.outputUris;[Ljava/lang/String;","L55474","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-scaleout\dl4j-streaming\src\main\java\org\deeplearning4j\BasePipeline.java","9","5","9","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L55482","datavecUris","org.deeplearning4j.BasePipeline.datavecUris;[Ljava/lang/String;","L55474","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-scaleout\dl4j-streaming\src\main\java\org\deeplearning4j\BasePipeline.java","9","5","9","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L753","LOCAL_DIR_NAME","org.deeplearning4j.base.EmnistFetcher.LOCAL_DIR_NAME;Ljava/lang/String;","L748","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\EmnistFetcher.java","33","5","33","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L754","baseURL","org.deeplearning4j.base.EmnistFetcher.baseURL;Ljava/lang/String;","L748","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\EmnistFetcher.java","35","5","35","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L755","ds","org.deeplearning4j.base.EmnistFetcher.ds;Lorg/deeplearning4j/datasets/iterator/impl/EmnistDataSetIterator$Set;","L748","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\EmnistFetcher.java","37","5","37","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L865","log","org.deeplearning4j.base.MnistFetcher.log;LLogger;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","36","5","36","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L774","BASE_DIR","org.deeplearning4j.base.MnistFetcher.BASE_DIR;Ljava/io/File;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","38","5","38","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L868","LOCAL_DIR_NAME","org.deeplearning4j.base.MnistFetcher.LOCAL_DIR_NAME;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","39","5","39","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L767","FILE_DIR","org.deeplearning4j.base.MnistFetcher.FILE_DIR;Ljava/io/File;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","40","5","40","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L870","fileDir","org.deeplearning4j.base.MnistFetcher.fileDir;Ljava/io/File;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","42","5","42","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L871","trainingFilesURL","org.deeplearning4j.base.MnistFetcher.trainingFilesURL;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","43","5","43","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L872","trainingFilesMD5","org.deeplearning4j.base.MnistFetcher.trainingFilesMD5;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","44","5","44","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L873","trainingFilesFilename","org.deeplearning4j.base.MnistFetcher.trainingFilesFilename;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","45","5","45","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L874","trainingFilesFilename_unzipped","org.deeplearning4j.base.MnistFetcher.trainingFilesFilename_unzipped;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","46","5","46","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L875","trainingFileLabelsURL","org.deeplearning4j.base.MnistFetcher.trainingFileLabelsURL;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","47","5","48","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L876","trainingFileLabelsMD5","org.deeplearning4j.base.MnistFetcher.trainingFileLabelsMD5;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","49","5","49","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L877","trainingFileLabelsFilename","org.deeplearning4j.base.MnistFetcher.trainingFileLabelsFilename;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","50","5","50","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L878","trainingFileLabelsFilename_unzipped","org.deeplearning4j.base.MnistFetcher.trainingFileLabelsFilename_unzipped;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","51","5","51","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L879","testFilesURL","org.deeplearning4j.base.MnistFetcher.testFilesURL;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","54","5","54","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L881","testFilesMD5","org.deeplearning4j.base.MnistFetcher.testFilesMD5;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","55","5","55","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L882","testFilesFilename","org.deeplearning4j.base.MnistFetcher.testFilesFilename;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","56","5","56","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L883","testFilesFilename_unzipped","org.deeplearning4j.base.MnistFetcher.testFilesFilename_unzipped;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","57","5","57","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L884","testFileLabelsURL","org.deeplearning4j.base.MnistFetcher.testFileLabelsURL;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","58","5","58","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L885","testFileLabelsMD5","org.deeplearning4j.base.MnistFetcher.testFileLabelsMD5;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","59","5","59","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L886","testFileLabelsFilename","org.deeplearning4j.base.MnistFetcher.testFileLabelsFilename;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","60","5","60","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L887","testFileLabelsFilename_unzipped","org.deeplearning4j.base.MnistFetcher.testFileLabelsFilename_unzipped;Ljava/lang/String;","L750","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","61","5","61","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4878","ROC_TITLE","org.deeplearning4j.evaluation.EvaluationTools.ROC_TITLE;Ljava/lang/String;","L4876","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\evaluation\EvaluationTools.java","37","5","37","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4879","PR_TITLE","org.deeplearning4j.evaluation.EvaluationTools.PR_TITLE;Ljava/lang/String;","L4876","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\evaluation\EvaluationTools.java","38","5","38","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4880","PR_THRESHOLD_TITLE","org.deeplearning4j.evaluation.EvaluationTools.PR_THRESHOLD_TITLE;Ljava/lang/String;","L4876","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\evaluation\EvaluationTools.java","39","5","39","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4881","CHART_WIDTH_PX","org.deeplearning4j.evaluation.EvaluationTools.CHART_WIDTH_PX;D","L4876","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\evaluation\EvaluationTools.java","41","5","41","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4882","CHART_HEIGHT_PX","org.deeplearning4j.evaluation.EvaluationTools.CHART_HEIGHT_PX;D","L4876","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\evaluation\EvaluationTools.java","42","5","42","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4883","CHART_STYLE","org.deeplearning4j.evaluation.EvaluationTools.CHART_STYLE;Lorg/deeplearning4j/ui/components/chart/style/StyleChart;","L4876","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\evaluation\EvaluationTools.java","44","5","46","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4910","CHART_STYLE_PRECISION_RECALL","org.deeplearning4j.evaluation.EvaluationTools.CHART_STYLE_PRECISION_RECALL;Lorg/deeplearning4j/ui/components/chart/style/StyleChart;","L4876","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\evaluation\EvaluationTools.java","48","5","51","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4913","TABLE_STYLE","org.deeplearning4j.evaluation.EvaluationTools.TABLE_STYLE;Lorg/deeplearning4j/ui/components/table/style/StyleTable;","L4876","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\evaluation\EvaluationTools.java","53","5","55","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4934","OUTER_DIV_STYLE","org.deeplearning4j.evaluation.EvaluationTools.OUTER_DIV_STYLE;Lorg/deeplearning4j/ui/components/component/style/StyleDiv;","L4876","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.9.1\deeplearning4j-core\src\main\java\org\deeplearning4j\evaluation\EvaluationTools.java","57","5","58","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
