"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Code Style Rules","Correctness Rules","Design Rules","Design Pattern","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Security Code Guideline Rules","Security Rules","Vulnerability Rules"
"L45735","inputUris","org.deeplearning4j.BasePipeline.inputUris;[Ljava/lang/String;","L45729","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.7.2\deeplearning4j-scaleout\dl4j-streaming\src\main\java\org\deeplearning4j\BasePipeline.java","9","5","9","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45736","outputUris","org.deeplearning4j.BasePipeline.outputUris;[Ljava/lang/String;","L45729","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.7.2\deeplearning4j-scaleout\dl4j-streaming\src\main\java\org\deeplearning4j\BasePipeline.java","9","5","9","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45737","datavecUris","org.deeplearning4j.BasePipeline.datavecUris;[Ljava/lang/String;","L45729","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.7.2\deeplearning4j-scaleout\dl4j-streaming\src\main\java\org\deeplearning4j\BasePipeline.java","9","5","9","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L761","log","org.deeplearning4j.base.MnistFetcher.log;LLogger;","L759","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.7.2\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","36","2","36","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L764","BASE_DIR","org.deeplearning4j.base.MnistFetcher.BASE_DIR;Ljava/io/File;","L759","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.7.2\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","38","2","38","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L770","LOCAL_DIR_NAME","org.deeplearning4j.base.MnistFetcher.LOCAL_DIR_NAME;Ljava/lang/String;","L759","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.7.2\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","39","2","39","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L771","FILE_DIR","org.deeplearning4j.base.MnistFetcher.FILE_DIR;Ljava/io/File;","L759","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.7.2\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","40","2","40","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L774","fileDir","org.deeplearning4j.base.MnistFetcher.fileDir;Ljava/io/File;","L759","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.7.2\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","42","2","42","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L775","trainingFilesURL","org.deeplearning4j.base.MnistFetcher.trainingFilesURL;Ljava/lang/String;","L759","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.7.2\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","43","2","43","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L776","trainingFilesFilename","org.deeplearning4j.base.MnistFetcher.trainingFilesFilename;Ljava/lang/String;","L759","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.7.2\deeplearning4j-core\src\main\java\org\deeplearning4j\base\MnistFetcher.java","44","2","44","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
