"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L10814","CNNGradientCheckTest","org.deeplearning4j.gradientcheck.CNNGradientCheckTest","L10709","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\gradientcheck\CNNGradientCheckTest.java","27","1","411","2","0.316456","4","12","8","0.285714","0.273885","110","86","1","6","6","34","23","0","0","51","56","0.166667","0.0818713","28","3","1","5","0.0818713","28","0","0","0","0","0","314","385","5","0","5","0","5","0","5","0","5","170","0","5","0","314","385","5","0","5","0","5","0","5","0","5","170","0","5","0","0","0","78","13","15","0","0","12","43","11","0","8","0","7","0","0","19","0","0","5","0","0","0","0","0","0","0","0","0","0","1","0"
"L10851","GradientCheckTests","org.deeplearning4j.gradientcheck.GradientCheckTests","L10709","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\gradientcheck\GradientCheckTests.java","31","1","832","2","0.456386","10","91","23","0.400249","0.403349","321","265","1","6","6","93","41","0","0","56","67","0.0833333","0.0667614","47","3","1","11","0.0667614","47","0","0","0","0","0","657","802","5","0","5","0","11","0","11","0","11","456","0","11","0","657","802","5","0","5","0","11","0","11","0","11","456","0","11","0","0","0","121","33","42","2","0","24","63","36","0","15","0","13","0","0","25","0","0","15","0","0","0","0","0","0","0","0","0","0","5","0"
"L10902","GradientCheckTestsComputationGraph","org.deeplearning4j.gradientcheck.GradientCheckTestsComputationGraph","L10709","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\gradientcheck\GradientCheckTestsComputationGraph.java","34","1","432","2","0.40914","7","49","17","0.406015","0.410334","162","135","1","3","3","33","36","0","0","41","49","0","0.012012","4","0","0","9","0.012012","4","0","0","0","0","0","329","399","5","0","5","0","8","1","8","0","8","192","1","8","0","329","399","5","0","5","0","8","1","8","0","8","192","1","8","0","0","0","90","28","37","0","0","21","58","32","0","0","0","9","0","0","19","0","0","12","0","0","0","0","0","0","0","0","0","0","4","0"
"L10963","GradientCheckTestsMasking","org.deeplearning4j.gradientcheck.GradientCheckTestsMasking","L10709","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\gradientcheck\GradientCheckTestsMasking.java","24","1","104","2","0","0","0","0","0","0","0","0","1","3","3","9","15","0","0","21","22","0.5","0.112676","8","2","1","1","0.112676","8","0","0","0","0","0","63","81","5","0","5","0","1","0","1","0","1","46","0","1","0","63","81","5","0","5","0","1","0","1","0","1","46","0","1","0","0","0","7","0","3","0","0","1","0","2","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10981","LossFunctionGradientCheck","org.deeplearning4j.gradientcheck.LossFunctionGradientCheck","L10709","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\gradientcheck\LossFunctionGradientCheck.java","35","1","259","2","0","0","0","0","0","0","0","0","1","3","3","24","16","0","0","17","19","0.5","0.233871","58","3","1","1","0.233871","58","0","0","0","0","0","190","225","5","1","5","1","2","0","1","0","2","76","0","1","0","190","225","5","1","5","1","2","0","1","0","2","76","0","1","0","0","0","11","10","8","2","0","7","0","7","0","1","0","2","1","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0"
"L11002","LRNGradientCheckTests","org.deeplearning4j.gradientcheck.LRNGradientCheckTests","L10709","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\gradientcheck\LRNGradientCheckTests.java","25","1","82","2","0.888136","3","7","3","0.689655","0.729167","40","35","1","2","2","4","20","0","0","30","31","0.5","0.0588235","3","3","1","1","0.0588235","3","0","0","0","0","0","48","58","5","0","5","0","1","0","1","0","1","22","0","1","0","48","58","5","0","5","0","1","0","1","0","1","22","0","1","0","0","0","19","1","5","0","0","2","12","4","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11027","CuDNNGradientChecks","org.deeplearning4j.gradientcheck.CuDNNGradientChecks","L10709","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-cuda\src\test\java\org\deeplearning4j\gradientcheck\CuDNNGradientChecks.java","37","1","288","2","0.536335","4","14","6","0.452381","0.468085","114","88","1","5","5","17","35","0","0","43","46","0.25","0.12963","28","3","1","3","0.12963","28","0","0","0","0","0","188","252","5","0","5","0","3","0","3","0","3","105","0","3","0","188","252","5","0","5","0","3","0","3","0","3","105","0","3","0","0","0","39","4","22","1","0","14","19","12","0","2","0","4","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L11082","GradientCheckUtil","org.deeplearning4j.gradientcheck.GradientCheckUtil","L10709","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-nn\src\main\java\org\deeplearning4j\gradientcheck\GradientCheckUtil.java","34","1","271","2","0.611205","1","22","2","0.529412","0.615385","126","96","1","4","4","49","13","8","36","27","30","1","0.297297","66","42","3","0","0.297297","66","0","0","0","0","0","156","238","1","0","1","0","3","0","2","0","3","138","0","2","0","156","238","1","0","1","0","3","0","2","0","3","138","0","2","0","0","0","37","5","30","5","0","10","20","20","0","5","0","3","1","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","5","0"
"L14464","Solver","org.deeplearning4j.optimize.Solver","L19126","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-nn\src\main\java\org\deeplearning4j\optimize\Solver.java","41","1","117","2","0","0","0","0","0","0","0","0","1","1","1","10","9","5","17","6","9","0.25","0.1","4","4","1","3","0.057971","4","0","0","0","0","0","36","43","5","1","5","1","3","0","3","1","3","19","0","3","1","65","77","8","1","8","1","8","0","8","1","8","33","0","8","1","0","0","22","0","6","4","0","0","0","3","0","0","0","0","1","0","22","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"L20228","RegressionTest050","org.deeplearning4j.regressiontest.RegressionTest050","L20225","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\regressiontest\RegressionTest050.java","33","1","168","2","0.786299","5","11","11","0.727941","0.747748","99","83","3","0","0","3","13","0","0","10","13","0.25","0.075","9","8","1","3","0.075","9","0","0","0","0","0","111","136","0","0","0","0","3","0","3","0","3","100","0","3","0","111","136","0","0","0","0","3","0","3","0","3","100","0","3","0","0","0","37","3","81","0","0","81","26","0","1","0","0","1","3","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20285","ArrayUtilTest","org.deeplearning4j.util.ArrayUtilTest","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\util\ArrayUtilTest.java","30","1","67","2","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","2","0.333333","0.0967742","3","3","1","2","0.0967742","3","0","0","0","0","0","28","38","0","0","0","0","2","0","2","0","2","20","0","2","0","28","38","0","0","0","0","2","0","2","0","2","20","0","2","0","0","0","8","0","14","0","0","14","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20290","EnumUtilTest","org.deeplearning4j.util.EnumUtilTest","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\util\EnumUtilTest.java","29","1","42","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0.5","0.272727","3","3","1","1","0.272727","3","0","0","0","0","0","8","14","1","0","1","0","1","0","1","0","1","2","0","1","0","8","14","1","0","1","0","1","0","1","0","1","2","0","1","0","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20303","ModelSerializerTest","org.deeplearning4j.util.ModelSerializerTest","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\util\ModelSerializerTest.java","24","1","146","2","0.810811","5","10","10","0.699187","0.726316","86","69","4","0","0","4","16","0","0","40","44","0.2","0.0306122","3","3","1","4","0.0306122","3","0","0","0","0","0","95","123","0","0","0","0","4","0","4","0","4","47","0","4","0","95","123","0","0","0","0","4","0","4","0","4","47","0","4","0","0","6","50","4","18","0","0","16","33","2","1","0","0","5","0","0","11","0","0","7","0","0","0","0","0","0","3","0","0","0","0","0"
"L20320","MovingWindowMatrixTest","org.deeplearning4j.util.MovingWindowMatrixTest","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\util\MovingWindowMatrixTest.java","32","1","49","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","3","4","0.5","0.2","3","3","1","1","0.2","3","0","0","0","0","0","12","18","0","0","0","0","1","0","1","0","1","7","0","1","0","12","18","0","0","0","0","1","0","1","0","1","7","0","1","0","0","0","5","0","3","0","0","3","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20328","SerializationUtilsTest","org.deeplearning4j.util.SerializationUtilsTest","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\util\SerializationUtilsTest.java","39","1","87","2","0","0","0","0","0","0","0","0","2","1","1","4","5","0","0","11","13","0.333333","0.0789474","3","3","1","2","0.0789474","3","0","0","0","0","0","35","49","0","0","0","0","2","0","2","0","2","23","0","2","0","35","49","0","0","0","0","2","0","2","0","2","23","0","2","0","0","0","8","2","6","0","0","8","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20338","TimeSeriesUtilsTest","org.deeplearning4j.util.TimeSeriesUtilsTest","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-core\src\test\java\org\deeplearning4j\util\TimeSeriesUtilsTest.java","29","1","41","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0.5","0.230769","3","3","1","1","0.230769","3","0","0","0","0","0","10","13","0","0","0","0","1","0","1","0","1","4","0","1","0","10","13","0","0","0","0","1","0","1","0","1","4","0","1","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20344","ContextLabelTest","org.deeplearning4j.util.ContextLabelTest","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-nlp-parent\deeplearning4j-nlp-uima\src\test\java\org\deeplearning4j\util\ContextLabelTest.java","38","1","62","2","0","0","0","0","0","0","0","0","1","1","1","3","5","0","0","6","8","0.333333","0.166667","4","3","1","2","0.166667","4","0","0","0","0","0","20","25","2","0","2","0","2","0","2","0","2","9","0","2","0","20","25","2","0","2","0","2","0","2","0","2","9","0","2","0","0","0","7","1","7","0","0","7","0","0","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20374","ArchiveUtils","org.deeplearning4j.util.ArchiveUtils","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-nn\src\main\java\org\deeplearning4j\util\ArchiveUtils.java","37","1","164","2","0","0","0","0","0","0","0","0","1","5","4","13","0","1","1","0","2","1","0.21978","20","9","2","0","0.21978","20","0","0","0","0","0","71","128","1","0","1","0","2","0","1","0","2","52","0","1","0","71","128","1","0","1","0","2","0","1","0","2","52","0","1","0","0","11","11","0","9","1","0","3","0","2","0","3","0","0","1","0","6","0","0","11","0","0","0","0","0","0","3","0","0","0","2","0"
"L20418","ByteUtil","org.deeplearning4j.util.ByteUtil","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-nn\src\main\java\org\deeplearning4j\util\ByteUtil.java","24","1","54","2","0","0","0","0","0","0","0","0","1","2","2","5","0","0","0","0","2","0.5","0.241379","7","7","1","1","0.241379","7","0","0","0","0","0","22","31","0","0","0","0","2","0","1","0","2","14","0","1","0","22","31","0","0","0","0","2","0","1","0","2","14","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20433","ConvolutionUtils","org.deeplearning4j.util.ConvolutionUtils","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-nn\src\main\java\org\deeplearning4j\util\ConvolutionUtils.java","29","1","83","2","0","0","0","0","0","0","0","0","2","1","1","7","2","0","0","0","5","1","0.6","30","30","5","0","0.6","30","0","0","0","0","0","20","55","0","2","0","2","5","0","4","0","5","8","0","4","0","20","55","0","2","0","2","5","0","4","0","5","8","0","4","0","0","0","3","0","5","0","0","2","0","2","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20449","DeepLearningIOUtil","org.deeplearning4j.util.DeepLearningIOUtil","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-nn\src\main\java\org\deeplearning4j\util\DeepLearningIOUtil.java","23","1","35","2","0","0","0","0","0","0","0","0","1","1","1","3","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","11","13","0","0","0","0","2","0","1","0","2","3","0","1","0","11","13","0","0","0","0","2","0","1","0","2","3","0","1","0","0","1","7","1","1","0","0","0","0","0","0","0","0","0","2","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L20453","DiskBasedQueue<E extends Object>","org.deeplearning4j.util.DiskBasedQueue","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-nn\src\main\java\org\deeplearning4j\util\DiskBasedQueue.java","40","1","204","2","0","0","0","0","0","0","0","0","15","2","2","29","1","1","1","2","24","0.0454545","0.0416667","5","5","1","21","0.0378788","5","0","0","0","0","0","115","153","5","0","5","0","22","0","21","0","22","42","0","21","0","127","165","5","0","5","0","23","0","22","0","23","48","0","22","0","0","0","55","2","7","0","0","1","0","4","1","0","0","0","4","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L20541","Dl4jReflection","org.deeplearning4j.util.Dl4jReflection","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-nn\src\main\java\org\deeplearning4j\util\Dl4jReflection.java","33","1","136","2","0","0","0","0","0","0","0","0","2","4","3","27","0","0","0","0","7","0.8","0.23913","22","21","4","1","0.23913","22","0","0","0","0","0","70","104","0","3","0","3","7","0","4","1","7","46","0","4","1","70","104","0","3","0","3","7","0","4","1","7","46","0","4","1","0","0","12","3","7","0","0","2","0","4","1","0","0","0","4","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20599","Dropout","org.deeplearning4j.util.Dropout","L20237","L103","C:\Users\Alumno\Desktop\randomprojects\deeplearning4j-_old-deeplearning4j-0.6.0\deeplearning4j-nn\src\main\java\org\deeplearning4j\util\Dropout.java","13","1","41","2","0","0","0","0","0","0","0","0","2","0","0","3","2","7","9","2","5","1","0.555556","15","15","3","0","0.555556","15","0","0","0","0","0","12","29","0","0","0","0","3","0","2","0","3","4","0","2","0","12","29","0","0","0","0","3","0","2","0","3","4","0","2","0","0","0","3","0","1","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
